Unnamed: 0,time,seconds_elapsed,z,y,x,str_time,difference
680,1711523601578091300,6.69309130859375,9.749833106994627,0.9176200032234192,-0.5187450051307678,2024-03-27 07:13:21.578091300,1.436365008354187
681,1711523601587737000,6.702737060546875,9.75133228302002,0.8994960188865662,-0.5223060250282288,2024-03-27 07:13:21.587737000,1.421802043914795
682,1711523601597383000,6.7123828125,9.75173282623291,0.8957340121269226,-0.5212960243225098,2024-03-27 07:13:21.597383000,1.4170300364494324
683,1711523601607028700,6.72202880859375,9.75546646118164,0.8586559891700745,-0.5137889981269836,2024-03-27 07:13:21.607028700,1.372444987297058
684,1711523601616674600,6.731674560546875,9.757280349731444,0.8444229960441589,-0.5027989745140076,2024-03-27 07:13:21.616674600,1.3472219705581665
685,1711523601626320400,6.7413203125,9.760732650756836,0.8078510165214539,-0.49583500623703,2024-03-27 07:13:21.626320400,1.3036860227584839
686,1711523601635966200,6.75096630859375,9.763239860534668,0.7835170030593872,-0.4854309856891632,2024-03-27 07:13:21.635966200,1.2689479887485504
687,1711523601645612000,6.760612060546875,9.765463829040527,0.7447580099105835,-0.5014269948005676,2024-03-27 07:13:21.645612000,1.2461850047111511
688,1711523601655257900,6.7702578125,9.76806354522705,0.709792971611023,-0.5015149712562561,2024-03-27 07:13:21.655257900,1.211307942867279
689,1711523601664903700,6.779903564453125,9.768101692199709,0.6760870218276978,-0.5454199910163879,2024-03-27 07:13:21.664903700,1.2215070128440857
690,1711523601674549800,6.7895498046875,9.769905090332031,0.6403740048408508,-0.5561220049858093,2024-03-27 07:13:21.674549800,1.1964960098266602
691,1711523601684195600,6.799195556640625,9.767705917358398,0.628371000289917,-0.6061859726905823,2024-03-27 07:13:21.684195600,1.2345569729804993
692,1711523601693841400,6.80884130859375,9.768685340881348,0.603272020816803,-0.6158409714698792,2024-03-27 07:13:21.693841400,1.2191129922866821
693,1711523601703487200,6.8184873046875,9.767097473144531,0.6091399788856506,-0.634926974773407,2024-03-27 07:13:21.703487200,1.2440669536590576
694,1711523601713133000,6.828133056640625,9.768243789672852,0.5939620137214661,-0.6316670179367065,2024-03-27 07:13:21.713133000,1.2256290316581726
695,1711523601722779100,6.837779052734375,9.767046928405762,0.6198610067367554,-0.6252549886703491,2024-03-27 07:13:21.722779100,1.2451159954071045
696,1711523601732425000,6.847425048828125,9.768281936645508,0.6115760207176208,-0.6140270233154297,2024-03-27 07:13:21.732425000,1.2256030440330505
697,1711523601742070800,6.85707080078125,9.767468452453612,0.6408810019493103,-0.5968400239944458,2024-03-27 07:13:21.742070800,1.237721025943756
698,1711523601751716600,6.866716552734375,9.768475532531738,0.6348659992218018,-0.5867050290107727,2024-03-27 07:13:21.751716600,1.2215710282325745
699,1711523601761362400,6.876362548828125,9.767630577087402,0.6627370119094849,-0.5697069764137268,2024-03-27 07:13:21.761362400,1.2324439883232117
700,1711523601771008300,6.88600830078125,9.768695831298828,0.6534940004348755,-0.5620740056037903,2024-03-27 07:13:21.771008300,1.2155680060386658
701,1711523601780653800,6.89565380859375,9.76770305633545,0.6717159748077393,-0.5578010082244873,2024-03-27 07:13:21.780653800,1.2295169830322266
702,1711523601790300000,6.9052998046875,9.769030570983888,0.6561130285263062,-0.5531259775161743,2024-03-27 07:13:21.790300000,1.2092390060424805
703,1711523601799945700,6.91494580078125,9.767327308654783,0.6707969903945923,-0.565451979637146,2024-03-27 07:13:21.799945700,1.2362489700317383
704,1711523601809591800,6.924591796875,9.768683433532717,0.6501690149307251,-0.5661100149154663,2024-03-27 07:13:21.809591800,1.2162790298461914
705,1711523601819237600,6.934237548828125,9.766770362854004,0.6586940288543701,-0.5888199806213379,2024-03-27 07:13:21.819237600,1.247514009475708
706,1711523601828883500,6.943883544921875,9.767762184143066,0.6372889876365662,-0.5958790183067322,2024-03-27 07:13:21.828883500,1.2331680059432983
707,1711523601838529300,6.953529296875,9.76542854309082,0.6516420245170593,-0.6182029843330383,2024-03-27 07:13:21.838529300,1.2698450088500977
708,1711523601848175000,6.963175048828125,9.765901565551758,0.6351510286331177,-0.6277980208396912,2024-03-27 07:13:21.848175000,1.2629490494728088
709,1711523601857821000,6.972821044921875,9.763312339782717,0.6605250239372253,-0.6417530179023743,2024-03-27 07:13:21.857821000,1.3022780418395996
710,1711523601867466800,6.982466796875,9.763677597045898,0.6514769792556763,-0.6454179883003235,2024-03-27 07:13:21.867466800,1.2968949675559998
711,1711523601877112600,6.992112548828125,9.761432647705078,0.6871439814567566,-0.6423770189285278,2024-03-27 07:13:21.877112600,1.3295210003852844
712,1711523601886758400,7.00175830078125,9.76194953918457,0.684112012386322,-0.6377379894256592,2024-03-27 07:13:21.886758400,1.3218500018119812
713,1711523601896404500,7.011404541015625,9.760388374328612,0.7221879959106445,-0.6193950176239014,2024-03-27 07:13:21.896404500,1.341583013534546
714,1711523601906050300,7.02105029296875,9.761067390441896,0.7224839925765991,-0.6082500219345093,2024-03-27 07:13:21.906050300,1.3307340145111084
715,1711523601915695900,7.03069580078125,9.759846687316896,0.7563959956169128,-0.5862060189247131,2024-03-27 07:13:21.915695900,1.342602014541626
716,1711523601925341700,7.040341796875,9.760235786437988,0.7609900236129761,-0.5736500024795532,2024-03-27 07:13:21.925341700,1.3346400260925293
717,1711523601934987800,7.04998779296875,9.757916450500488,0.800262987613678,-0.5594840049743652,2024-03-27 07:13:21.934987800,1.3597469925880432
718,1711523601944633600,7.059633544921875,9.75757884979248,0.8117769956588745,-0.5486940145492554,2024-03-27 07:13:21.944633600,1.3604710102081299
719,1711523601954279400,7.069279541015625,9.754377365112305,0.8537939786911011,-0.5417839884757996,2024-03-27 07:13:21.954279400,1.3955779671669006
720,1711523601963925200,7.07892529296875,9.753362655639648,0.8695870041847229,-0.5349130034446716,2024-03-27 07:13:21.963925200,1.4045000076293945
721,1711523601973571000,7.088571044921875,9.74970245361328,0.9104959964752196,-0.5335559844970703,2024-03-27 07:13:21.973571000,1.44405198097229
722,1711523601983217000,7.098216796875,9.74862575531006,0.9249770045280457,-0.5282959938049316,2024-03-27 07:13:21.983217000,1.4532729983329773
723,1711523601992862700,7.10786279296875,9.74598217010498,0.9564380049705504,-0.5209800004959106,2024-03-27 07:13:21.992862700,1.4774180054664612
724,1711523602002508800,7.1175087890625,9.74543285369873,0.964372992515564,-0.5166260004043579,2024-03-27 07:13:22.002508800,1.4809989929199219
725,1711523602012154600,7.127154541015625,9.74477481842041,0.9775699973106384,-0.5040950179100037,2024-03-27 07:13:22.012154600,1.481665015220642
726,1711523602021800700,7.13680078125,9.745243072509766,0.977666974067688,-0.4947600066661834,2024-03-27 07:13:22.021800700,1.4724269807338715
727,1711523602031446500,7.146446533203125,9.745519638061523,0.977994978427887,-0.4886299967765808,2024-03-27 07:13:22.031446500,1.4666249752044678
728,1711523602041092400,7.15609228515625,9.74542236328125,0.9859089851379396,-0.4744530022144317,2024-03-27 07:13:22.041092400,1.4603619873523712
729,1711523602050738200,7.16573828125,9.742609024047852,1.010382056236267,-0.4807229936122894,2024-03-27 07:13:22.050738200,1.4911050498485565
730,1711523602060384000,7.175384033203125,9.740948677062988,1.034814953804016,-0.4620319902896881,2024-03-27 07:13:22.060384000,1.496846944093704
731,1711523602070029800,7.18502978515625,9.737605094909668,1.0678770542144775,-0.4572359919548034,2024-03-27 07:13:22.070029800,1.525113046169281
732,1711523602079675600,7.194675537109375,9.735353469848633,1.0970189571380615,-0.4356899857521057,2024-03-27 07:13:22.079675600,1.5327089428901672
733,1711523602089321500,7.204321533203125,9.731456756591797,1.1324000358581543,-0.4322260022163391,2024-03-27 07:13:22.089321500,1.5646260380744934
734,1711523602098967300,7.21396728515625,9.72938346862793,1.1554960012435913,-0.4175170063972473,2024-03-27 07:13:22.098967300,1.5730130076408386
735,1711523602108613400,7.22361328125,9.725860595703123,1.18196702003479,-0.4254139959812164,2024-03-27 07:13:22.108613400,1.6073810160160065
736,1711523602118259200,7.23325927734375,9.724472999572754,1.1953229904174805,-0.4197680056095123,2024-03-27 07:13:22.118259200,1.6150909960269928
737,1711523602127905000,7.242905029296875,9.720791816711426,1.2175719738006592,-0.4405780136585235,2024-03-27 07:13:22.127905000,1.6581499874591827
738,1711523602137550800,7.25255078125,9.719517707824709,1.2264180183410645,-0.4441600143909454,2024-03-27 07:13:22.137550800,1.6705780327320099
739,1711523602147196700,7.26219677734375,9.717531204223633,1.2385430335998535,-0.4538370072841644,2024-03-27 07:13:22.147196700,1.692380040884018
740,1711523602156842500,7.271842529296875,9.716646194458008,1.2444720268249512,-0.4565759897232055,2024-03-27 07:13:22.156842500,1.7010480165481567
741,1711523602166488300,7.28148828125,9.716142654418944,1.2464540004730225,-0.4618529975414276,2024-03-27 07:13:22.166488300,1.70830699801445
742,1711523602176134100,7.291134033203125,9.715493202209473,1.2534879446029663,-0.4564509987831116,2024-03-27 07:13:22.176134100,1.7099389433860779
743,1711523602185780200,7.3007802734375,9.716386795043944,1.2516249418258667,-0.44234699010849,2024-03-27 07:13:22.185780200,1.6939719319343567
744,1711523602195426000,7.310426025390625,9.715936660766602,1.262246012687683,-0.421550989151001,2024-03-27 07:13:22.195426000,1.683797001838684
745,1711523602205072000,7.32007177734375,9.71878147125244,1.2512660026550293,-0.3873299956321716,2024-03-27 07:13:22.205072000,1.638595998287201
746,1711523602214718000,7.329718017578125,9.718423843383787,1.261396050453186,-0.3626289963722229,2024-03-27 07:13:22.214718000,1.624025046825409
747,1711523602224363500,7.339363525390625,9.722800254821776,1.2380579710006714,-0.323648989200592,2024-03-27 07:13:22.224363500,1.5617069602012634
748,1711523602234009300,7.34900927734375,9.72244644165039,1.2448389530181885,-0.3078869879245758,2024-03-27 07:13:22.234009300,1.5527259409427643
749,1711523602243655200,7.3586552734375,9.727519989013672,1.211151957511902,-0.2808069884777069,2024-03-27 07:13:22.243655200,1.491958945989609
750,1711523602253301000,7.368301025390625,9.726646423339844,1.2180320024490356,-0.2813189923763275,2024-03-27 07:13:22.253301000,1.4993509948253632
751,1711523602262947000,7.377947021484375,9.729846000671388,1.1938400268554688,-0.2742649912834167,2024-03-27 07:13:22.262947000,1.4681050181388855
752,1711523602272593000,7.387593017578125,9.727381706237791,1.2095659971237185,-0.2921989858150482,2024-03-27 07:13:22.272593000,1.5017649829387667
753,1711523602282239000,7.397239013671875,9.729891777038574,1.1924389600753784,-0.2787329852581024,2024-03-27 07:13:22.282239000,1.4711719453334808
754,1711523602291884800,7.406884765625,9.726537704467772,1.2146990299224854,-0.298905998468399,2024-03-27 07:13:22.291884800,1.5136050283908844
755,1711523602301530600,7.416530517578125,9.729656219482422,1.1963720321655271,-0.2699750065803528,2024-03-27 07:13:22.301530600,1.46634703874588
756,1711523602311176200,7.42617626953125,9.726353645324709,1.220005989074707,-0.2828809916973114,2024-03-27 07:13:22.311176200,1.5028869807720184
757,1711523602320822000,7.435822021484375,9.730814933776855,1.1924530267715454,-0.2442889958620071,2024-03-27 07:13:22.320822000,1.4367420226335526
758,1711523602330468000,7.445468017578125,9.728035926818848,1.2137969732284546,-0.2498050034046173,2024-03-27 07:13:22.330468000,1.463601976633072
759,1711523602340114000,7.455114013671875,9.731907844543455,1.1872650384902954,-0.2253080010414123,2024-03-27 07:13:22.340114000,1.4125730395317078
760,1711523602349759700,7.464759765625,9.729616165161133,1.2044390439987185,-0.2329680025577545,2024-03-27 07:13:22.349759700,1.437407046556473
761,1711523602359405600,7.474405517578125,9.731719017028809,1.1878119707107544,-0.2305459976196289,2024-03-27 07:13:22.359405600,1.4183579683303833
762,1711523602369051400,7.484051513671875,9.729971885681152,1.198765993118286,-0.2469770014286041,2024-03-27 07:13:22.369051400,1.44574299454689
763,1711523602378697200,7.493697265625,9.73340892791748,1.172515034675598,-0.2373709976673126,2024-03-27 07:13:22.378697200,1.4098860323429105
764,1711523602388343000,7.503343017578125,9.73345184326172,1.168416976928711,-0.2551369965076446,2024-03-27 07:13:22.388343000,1.4235539734363556
765,1711523602397988900,7.51298876953125,9.740528106689451,1.114738941192627,-0.2232950031757354,2024-03-27 07:13:22.397988900,1.3380339443683624
766,1711523602407634700,7.522634765625,9.742658615112305,1.0931270122528076,-0.2367620021104812,2024-03-27 07:13:22.407634700,1.3298890143632889
767,1711523602417280800,7.53228076171875,9.75039291381836,1.0266510248184204,-0.2149340063333511,2024-03-27 07:13:22.417280800,1.2415850311517715
768,1711523602426926600,7.541926513671875,9.753371238708496,0.9957759976387024,-0.2248580008745193,2024-03-27 07:13:22.426926600,1.2206339985132217
769,1711523602436572700,7.55157275390625,9.76051425933838,0.9265120029449464,-0.2105749994516372,2024-03-27 07:13:22.436572700,1.1370870023965836
770,1711523602446218500,7.561218505859375,9.763490676879885,0.8934839963912964,-0.2152349948883056,2024-03-27 07:13:22.446218500,1.108718991279602
771,1711523602455864300,7.5708642578125,9.767690658569336,0.8450980186462402,-0.2200669944286346,2024-03-27 07:13:22.455864300,1.0651650130748749
772,1711523602465510100,7.58051025390625,9.77001667022705,0.8160600066184998,-0.2263060063123703,2024-03-27 07:13:22.465510100,1.04236601293087
773,1711523602475156000,7.590156005859375,9.77180290222168,0.7872290015220642,-0.2500410079956054,2024-03-27 07:13:22.475156000,1.0372700095176697
774,1711523602484801800,7.5998017578125,9.77341079711914,0.7637410163879395,-0.2598609924316406,2024-03-27 07:13:22.484801800,1.02360200881958
775,1711523602494447600,7.609447509765625,9.773280143737791,0.752373993396759,-0.2954879999160766,2024-03-27 07:13:22.494447600,1.0478619933128357
776,1711523602504093400,7.619093505859375,9.774009704589844,0.7363070249557495,-0.3114069998264313,2024-03-27 07:13:22.504093400,1.0477140247821808
777,1711523602513739300,7.6287392578125,9.773107528686523,0.7363250255584717,-0.3385080099105835,2024-03-27 07:13:22.513739300,1.0748330354690552
778,1711523602523385000,7.638385009765625,9.773595809936523,0.7239660024642944,-0.3508239984512329,2024-03-27 07:13:22.523385000,1.0747900009155273
779,1711523602533031000,7.648031005859375,9.772457122802734,0.7349759936332703,-0.3595559895038605,2024-03-27 07:13:22.533031000,1.0945319831371307
780,1711523602542677000,7.657677001953125,9.773056030273438,0.7242720127105713,-0.3649649918079376,2024-03-27 07:13:22.542677000,1.089237004518509
781,1711523602552323000,7.667322998046875,9.77253246307373,0.7371559739112854,-0.3530189990997314,2024-03-27 07:13:22.552323000,1.0901749730110168
782,1711523602561969000,7.676968994140625,9.773605346679688,0.7236660122871399,-0.3511810004711151,2024-03-27 07:13:22.561969000,1.074847012758255
783,1711523602571614700,7.68661474609375,9.773863792419434,0.7262589931488037,-0.3384220004081726,2024-03-27 07:13:22.571614700,1.0646809935569763
784,1711523602581260300,7.69626025390625,9.774945259094238,0.7119849920272827,-0.3375119864940643,2024-03-27 07:13:22.581260300,1.049496978521347
785,1711523602590906400,7.70590625,9.775094032287598,0.7111549973487854,-0.3349309861660003,2024-03-27 07:13:22.590906400,1.0460859835147858
786,1711523602600552000,7.715552001953125,9.776062965393066,0.6983500123023987,-0.3335810005664825,2024-03-27 07:13:22.600552000,1.0319310128688812
787,1711523602610198000,7.725197998046875,9.776385307312012,0.6977999806404114,-0.3251810073852539,2024-03-27 07:13:22.610198000,1.0229809880256653
788,1711523602619843800,7.73484375,9.777324676513672,0.6865739822387695,-0.3208360075950622,2024-03-27 07:13:22.619843800,1.0074099898338318
789,1711523602629490000,7.744489990234375,9.777403831481934,0.6915590167045593,-0.3074139952659607,2024-03-27 07:13:22.629490000,0.99897301197052
790,1711523602639135700,7.7541357421875,9.778135299682615,0.6835579872131348,-0.3019930124282837,2024-03-27 07:13:22.639135700,0.9855509996414185
791,1711523602648781600,7.763781494140625,9.77738094329834,0.7005100250244141,-0.2872039973735809,2024-03-27 07:13:22.648781600,0.987714022397995
792,1711523602658427400,7.773427490234375,9.777878761291504,0.6953439712524414,-0.2827770113945007,2024-03-27 07:13:22.658427400,0.9781209826469421
793,1711523602668073200,7.7830732421875,9.776294708251951,0.7222700119018555,-0.2697480022907257,2024-03-27 07:13:22.668073200,0.9920180141925812
794,1711523602677719000,7.792718994140625,9.776726722717283,0.7178919911384583,-0.2657549977302551,2024-03-27 07:13:22.677719000,0.9836469888687134
795,1711523602687364900,7.80236474609375,9.774861335754396,0.7486460208892822,-0.2490310072898864,2024-03-27 07:13:22.687364900,0.9976770281791686
796,1711523602697010700,7.8120107421875,9.775283813476562,0.7441859841346741,-0.2457730025053024,2024-03-27 07:13:22.697010700,0.9899589866399765
797,1711523602706656800,7.82165673828125,9.773604393005373,0.7722619771957397,-0.2250950038433075,2024-03-27 07:13:22.706656800,0.9973569810390472
798,1711523602716302800,7.831302734375,9.773789405822754,0.7700710296630859,-0.2245160043239593,2024-03-27 07:13:22.716302800,0.9945870339870453
799,1711523602725948400,7.840948486328125,9.771138191223145,0.8065590262413025,-0.2114789932966232,2024-03-27 07:13:22.725948400,1.0180380195379257
800,1711523602735594200,7.85059423828125,9.77073860168457,0.8115310072898865,-0.210889995098114,2024-03-27 07:13:22.735594200,1.0224210023880005
801,1711523602745240000,7.860239990234375,9.767210960388184,0.8549360036849976,-0.2026080042123794,2024-03-27 07:13:22.745240000,1.057544007897377
802,1711523602754886000,7.869885986328125,9.766140937805176,0.8679029941558838,-0.1990520060062408,2024-03-27 07:13:22.754886000,1.0669550001621246
803,1711523602764532000,7.879531982421875,9.761938095092772,0.9170089960098268,-0.1845609992742538,2024-03-27 07:13:22.764532000,1.1015699952840805
804,1711523602774177800,7.889177734375,9.760750770568848,0.9318569898605348,-0.1725829988718032,2024-03-27 07:13:22.774177800,1.104439988732338
805,1711523602783823600,7.89882373046875,9.75695514678955,0.9746879935264589,-0.1489869952201843,2024-03-27 07:13:22.783823600,1.123674988746643
806,1711523602793469400,7.908469482421875,9.7560453414917,0.9858649969100952,-0.1342470049858093,2024-03-27 07:13:22.793469400,1.1201120018959045
807,1711523602803115300,7.918115234375,9.75369930267334,1.0117690563201904,-0.109834000468254,2024-03-27 07:13:22.803115300,1.1216030567884445
808,1711523602812761000,7.927760986328125,9.753158569335938,1.0179860591888428,-0.100002996623516,2024-03-27 07:13:22.812761000,1.1179890558123589
809,1711523602822407200,7.9374072265625,9.752991676330566,1.022068977355957,-0.0701069980859756,2024-03-27 07:13:22.822407200,1.0921759754419327
810,1711523602832053200,7.94705322265625,9.752785682678224,1.0244770050048828,-0.0633189976215362,2024-03-27 07:13:22.832053200,1.087796002626419
811,1711523602841699000,7.956698974609375,9.752920150756836,1.0238640308380127,-0.0514059998095035,2024-03-27 07:13:22.841699000,1.0752700306475163
812,1711523602851345000,7.966344970703125,9.752297401428224,1.0298579931259155,-0.0497849993407726,2024-03-27 07:13:22.851345000,1.0796429924666882
813,1711523602860990500,7.975990478515625,9.751151084899902,1.0404130220413208,-0.0544710010290145,2024-03-27 07:13:22.860990500,1.0948840230703354
814,1711523602870636300,7.98563623046875,9.749491691589355,1.0557069778442385,-0.0571539998054504,2024-03-27 07:13:22.870636300,1.112860977649689
815,1711523602880282400,7.995282470703125,9.747702598571776,1.072532057762146,-0.0486360006034374,2024-03-27 07:13:22.880282400,1.1211680583655834
816,1711523602889928000,8.004927978515624,9.745991706848145,1.0881669521331787,-0.0438520014286041,2024-03-27 07:13:22.889928000,1.1320189535617828
817,1711523602899574000,8.014573974609375,9.744909286499023,1.098479986190796,-0.0220720004290342,2024-03-27 07:13:22.899574000,1.1205519866198301
818,1711523602909220000,8.02422021484375,9.74403953552246,1.106276035308838,-0.0155440000817179,2024-03-27 07:13:22.909220000,1.1218200353905559
819,1711523602918866000,8.033865966796874,9.745367050170898,1.0945249795913696,-0.0149550000205636,2024-03-27 07:13:22.918866000,1.1094799796119332
820,1711523602928511700,8.04351171875,9.744972229003906,1.098044991493225,-0.0142679996788501,2024-03-27 07:13:22.928511700,1.1123129911720753
821,1711523602938157600,8.053157470703125,9.747430801391602,1.0755139589309692,-0.0353539995849132,2024-03-27 07:13:22.938157600,1.1108679585158825
822,1711523602947803400,8.062803466796876,9.747077941894531,1.0787910223007202,-0.0329440012574195,2024-03-27 07:13:22.947803400,1.1117350235581398
823,1711523602957449200,8.07244921875,9.750185012817385,1.04920494556427,-0.0586449988186359,2024-03-27 07:13:22.957449200,1.107849944382906
824,1711523602967095000,8.082094970703125,9.750186920166016,1.049489974975586,-0.0530529990792274,2024-03-27 07:13:22.967095000,1.1025429740548134
825,1711523602976740900,8.091740966796875,9.75413703918457,1.0104680061340332,-0.0783689990639686,2024-03-27 07:13:22.976740900,1.0888370051980019
826,1711523602986387000,8.101386962890626,9.754751205444336,1.0047229528427124,-0.0757440030574798,2024-03-27 07:13:22.986387000,1.0804669559001923
827,1711523602996032800,8.11103271484375,9.75986099243164,0.9509389996528624,-0.1059010028839111,2024-03-27 07:13:22.996032800,1.0568400025367735
828,1711523603005678800,8.120678955078125,9.76098346710205,0.9391270279884338,-0.1079099997878074,2024-03-27 07:13:23.005678800,1.0470370277762413
829,1711523603015324700,8.13032470703125,9.765543937683104,0.8844720125198364,-0.1491589993238449,2024-03-27 07:13:23.015324700,1.0336310118436813
830,1711523603024970500,8.139970458984376,9.766253471374512,0.8753119707107544,-0.1565569937229156,2024-03-27 07:13:23.024970500,1.03186896443367
831,1711523603034616300,8.1496162109375,9.768853187561035,0.8342700004577637,-0.2094949930906295,2024-03-27 07:13:23.034616300,1.0437649935483932
832,1711523603044262000,8.159261962890625,9.768556594848633,0.8341599702835083,-0.2233150005340576,2024-03-27 07:13:23.044262000,1.057474970817566
833,1711523603053908000,8.168907958984375,9.769820213317873,0.8028870224952698,-0.2763510048389435,2024-03-27 07:13:23.053908000,1.0792380273342133
834,1711523603063553800,8.1785537109375,9.768654823303224,0.811447024345398,-0.2921209931373596,2024-03-27 07:13:23.063553800,1.1035680174827576
835,1711523603073199600,8.18819970703125,9.769105911254885,0.7909960150718689,-0.3305709958076477,2024-03-27 07:13:23.073199600,1.1215670108795166
836,1711523603082845400,8.197845458984375,9.767659187316896,0.8045060038566589,-0.3405869901180267,2024-03-27 07:13:23.082845400,1.1450929939746857
837,1711523603092491300,8.2074912109375,9.767258644104004,0.7967360019683838,-0.3691259920597076,2024-03-27 07:13:23.092491300,1.1658619940280914
838,1711523603102137600,8.2171376953125,9.765649795532228,0.8135089874267578,-0.3750750124454498,2024-03-27 07:13:23.102137600,1.1885839998722076
839,1711523603111783400,8.226783447265625,9.76488971710205,0.8136529922485352,-0.3940660059452057,2024-03-27 07:13:23.111783400,1.2077189981937408
840,1711523603121429200,8.23642919921875,9.763487815856934,0.8307030200958252,-0.393215000629425,2024-03-27 07:13:23.121429200,1.2239180207252502
841,1711523603131074800,8.24607470703125,9.763143539428713,0.834801971912384,-0.3930589854717254,2024-03-27 07:13:23.131074800,1.2278609573841095
842,1711523603140720600,8.255720703125,9.76211643218994,0.8505669832229614,-0.3847030103206634,2024-03-27 07:13:23.140720600,1.2352699935436249
843,1711523603150366700,8.26536669921875,9.763684272766112,0.8442710041999817,-0.3578650057315826,2024-03-27 07:13:23.150366700,1.2021360099315643
844,1711523603160012500,8.275012451171875,9.76274299621582,0.8579239845275879,-0.3510020077228546,2024-03-27 07:13:23.160012500,1.2089259922504425
845,1711523603169658400,8.284658447265626,9.764812469482422,0.8434550166130066,-0.3277330100536346,2024-03-27 07:13:23.169658400,1.1711880266666412
846,1711523603179304200,8.29430419921875,9.76375675201416,0.8553439974784851,-0.3283750116825104,2024-03-27 07:13:23.179304200,1.1837190091609955
847,1711523603188950000,8.303949951171875,9.764883041381836,0.84232497215271,-0.3285360038280487,2024-03-27 07:13:23.188950000,1.1708609759807587
848,1711523603198596000,8.31359619140625,9.764122009277344,0.8493430018424988,-0.3330450057983398,2024-03-27 07:13:23.198596000,1.1823880076408386
849,1711523603208242000,8.323241943359376,9.764981269836426,0.8355000019073486,-0.3427470028400421,2024-03-27 07:13:23.208242000,1.1782470047473907
850,1711523603217887700,8.3328876953125,9.765283584594728,0.8329349756240845,-0.3403509855270386,2024-03-27 07:13:23.217887700,1.173285961151123
851,1711523603227533600,8.342533447265625,9.76791000366211,0.8057379722595215,-0.3302730023860931,2024-03-27 07:13:23.227533600,1.1360109746456146
852,1711523603237179400,8.352179443359375,9.769598960876465,0.7903929948806763,-0.3171960115432739,2024-03-27 07:13:23.237179400,1.1075890064239502
853,1711523603246825200,8.3618251953125,9.77300262451172,0.7535730004310608,-0.3015719950199127,2024-03-27 07:13:23.246825200,1.0551449954509735
854,1711523603256471300,8.37147119140625,9.774884223937988,0.7316589951515198,-0.2944509983062744,2024-03-27 07:13:23.256471300,1.0261099934577942
855,1711523603266117400,8.381117431640625,9.776914596557615,0.7012400031089783,-0.3009679913520813,2024-03-27 07:13:23.266117400,1.0022079944610596
856,1711523603275763200,8.39076318359375,9.778244018554688,0.6800270080566406,-0.3064259886741638,2024-03-27 07:13:23.275763200,0.9864529967308044
857,1711523603285408800,8.40040869140625,9.778817176818848,0.6617980003356934,-0.3273119926452636,2024-03-27 07:13:23.285408800,0.989109992980957
858,1711523603295054800,8.410054931640625,9.77960968017578,0.6457539796829224,-0.3355790078639984,2024-03-27 07:13:23.295054800,0.9813329875469208
859,1711523603304700700,8.41970068359375,9.779337882995604,0.6410940289497375,-0.3520469963550567,2024-03-27 07:13:23.304700700,0.9931410253047943
860,1711523603314346500,8.429346435546876,9.78020191192627,0.629056990146637,-0.3497659862041473,2024-03-27 07:13:23.314346500,0.9788229763507843
861,1711523603323992300,8.438992431640624,9.779409408569336,0.637499988079071,-0.3565430045127868,2024-03-27 07:13:23.323992300,0.9940429925918579
862,1711523603333638100,8.44863818359375,9.780123710632324,0.6308680176734924,-0.3486649990081787,2024-03-27 07:13:23.333638100,0.9795330166816711
863,1711523603343284000,8.458283935546875,9.778733253479004,0.6484209895133972,-0.3554080128669739,2024-03-27 07:13:23.343284000,1.003829002380371
864,1711523603352930000,8.467929931640626,9.779427528381348,0.644586980342865,-0.3430159986019134,2024-03-27 07:13:23.352930000,0.9876029789447784
865,1711523603362576000,8.477575927734375,9.778651237487791,0.659430980682373,-0.3369289934635162,2024-03-27 07:13:23.362576000,0.9963599741458893
866,1711523603372222000,8.487221923828125,9.779544830322266,0.6534429788589478,-0.3223389983177185,2024-03-27 07:13:23.372222000,0.9757819771766663
867,1711523603381867800,8.49686767578125,9.77939224243164,0.6625229716300964,-0.3081069886684418,2024-03-27 07:13:23.381867800,0.9706299602985382
868,1711523603391513600,8.506513671875,9.780659675598145,0.6494579911231995,-0.2954280078411102,2024-03-27 07:13:23.391513600,0.9448859989643097
869,1711523603401159200,8.5161591796875,9.78101921081543,0.6485490202903748,-0.2853339910507202,2024-03-27 07:13:23.401159200,0.933883011341095
870,1711523603410805200,8.52580517578125,9.782583236694336,0.6275550127029419,-0.2786119878292084,2024-03-27 07:13:23.410805200,0.9061670005321503
871,1711523603420451000,8.535451171875,9.782864570617676,0.6226789951324463,-0.2796700000762939,2024-03-27 07:13:23.420451000,0.9023489952087402
872,1711523603430097200,8.54509716796875,9.784427642822266,0.5984209775924683,-0.2779630124568939,2024-03-27 07:13:23.430097200,0.8763839900493622
873,1711523603439742700,8.55474267578125,9.78493595123291,0.5913190245628357,-0.2752520143985748,2024-03-27 07:13:23.439742700,0.8665710389614105
874,1711523603449388500,8.564388427734375,9.786384582519531,0.567317008972168,-0.2742680013179779,2024-03-27 07:13:23.449388500,0.8415850102901459
875,1711523603459034600,8.57403466796875,9.786757469177246,0.5634880065917969,-0.2688030004501343,2024-03-27 07:13:23.459034600,0.8322910070419312
876,1711523603468680400,8.583680419921874,9.7879056930542,0.5434399843215942,-0.2682479918003082,2024-03-27 07:13:23.468680400,0.8116879761219025
877,1711523603478326300,8.593326171875,9.78784465789795,0.5471180081367493,-0.2629440128803253,2024-03-27 07:13:23.478326300,0.8100620210170746
